Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST3979,58,56159,25243,450,136,Yes
CUST3980,35,126416,37923,755,352,Yes
CUST3981,68,28127,13091,399,162,Yes
CUST3982,46,102023,22920,340,342,Yes
CUST3983,49,53774,42615,438,340,No
CUST3984,32,135169,36344,690,359,No
CUST3985,40,70747,46358,784,97,Yes
CUST3986,53,136706,19136,688,262,Yes
CUST3987,42,126805,37441,788,98,No
CUST3988,45,149808,24103,474,27,No
CUST3989,29,23862,29687,320,110,No
CUST3990,61,143749,8854,671,296,Yes
CUST3991,55,92737,26832,751,287,No
CUST3992,60,144402,15007,486,206,Yes
CUST3993,42,56725,18802,758,98,No
CUST3994,23,49567,19750,320,49,Yes
CUST3995,67,39884,8444,803,255,Yes
CUST3996,57,64798,16732,652,193,Yes
CUST3997,36,137594,36949,647,18,Yes
CUST3998,69,71491,30677,387,347,No
CUST3999,33,106105,24601,678,289,Yes
CUST4000,63,37991,48204,370,43,No
CUST4001,22,31507,15432,481,46,No
CUST4002,23,115668,6413,438,322,Yes
CUST4003,35,70096,40909,607,210,Yes
CUST4004,27,88251,30708,703,138,Yes
CUST4005,42,145908,27112,453,33,No
CUST4006,63,108866,32684,413,142,Yes
CUST4007,68,100274,49426,501,180,No
CUST4008,58,134386,36026,628,337,Yes
CUST4009,27,101988,27826,599,111,No
CUST4010,65,109983,30648,385,28,No
CUST4011,42,49809,30628,663,209,No
CUST4012,38,74700,9707,806,323,No
CUST4013,41,51504,39592,316,129,No
CUST4014,24,95090,23549,727,178,No
CUST4015,23,40021,23505,473,291,No
CUST4016,18,75897,17785,673,269,Yes
CUST4017,37,147210,40914,558,86,Yes
CUST4018,46,60944,30806,496,148,Yes
CUST4019,41,139240,11377,825,331,Yes
CUST4020,66,99346,13578,586,129,No
CUST4021,35,63160,26195,832,181,Yes
CUST4022,24,78873,43036,324,129,No
CUST4023,26,91071,8547,801,168,No
CUST4024,23,37271,24927,626,18,Yes
CUST4025,29,47100,34984,470,30,No
CUST4026,45,105520,47902,353,336,Yes
CUST4027,46,38163,15727,544,65,No
CUST4028,53,96156,42824,613,275,No
CUST4029,53,90956,14015,569,47,No
CUST4030,50,109659,33959,759,214,No
CUST4031,44,124871,36617,743,237,No
CUST4032,24,46517,24076,645,254,Yes
CUST4033,19,133061,14491,341,270,No
CUST4034,23,38102,18747,579,158,Yes
CUST4035,40,60501,19295,769,275,Yes
CUST4036,53,110247,17822,382,46,No
CUST4037,23,112423,47679,640,229,No
CUST4038,56,137786,5598,332,188,Yes
CUST4039,56,88656,28738,433,100,No
CUST4040,68,139218,42727,310,154,Yes
CUST4041,38,37727,11681,319,142,Yes
CUST4042,73,76369,49454,609,142,Yes
CUST4043,42,139144,14673,689,355,No
CUST4044,18,147897,29677,504,196,Yes
CUST4045,36,120931,32991,781,145,No
CUST4046,44,39025,49528,689,146,Yes
CUST4047,42,106013,16024,697,230,Yes
CUST4048,67,142294,8691,336,39,No
CUST4049,23,94035,11294,576,284,No
CUST4050,64,140207,28303,684,119,No
CUST4051,75,40715,36055,643,285,Yes
CUST4052,53,61614,16772,675,197,Yes
CUST4053,75,28888,8438,824,45,No
CUST4054,33,93051,12690,734,255,No
CUST4055,54,89856,38779,716,320,Yes
CUST4056,51,144335,47604,650,329,No
CUST4057,28,114298,27183,435,123,Yes
CUST4058,61,35517,43888,654,242,No
CUST4059,42,44134,33430,567,294,Yes
CUST4060,28,61628,14736,497,66,Yes
CUST4061,26,130037,46089,800,19,No
CUST4062,35,135295,31476,588,340,No
CUST4063,37,39073,21056,573,345,Yes
CUST4064,35,115299,7227,385,354,No
CUST4065,49,23864,12785,760,176,Yes
CUST4066,27,120327,20784,386,135,No
CUST4067,22,61771,30994,626,341,Yes
CUST4068,28,135360,37022,821,317,Yes
CUST4069,45,147519,24837,416,75,Yes
CUST4070,35,74269,44069,323,87,No
CUST4071,44,145985,16304,431,286,No
CUST4072,37,73903,47781,409,245,Yes
CUST4073,48,59760,29600,548,269,Yes
CUST4074,68,78065,48957,376,274,Yes
CUST4075,22,117728,48156,481,350,Yes
CUST4076,41,142390,10872,682,142,Yes
CUST4077,34,127701,35387,366,287,Yes
CUST4078,33,137195,47618,457,209,Yes
CUST4079,64,103472,30041,542,330,Yes
CUST4080,58,142322,23036,389,302,Yes
CUST4081,49,116775,46440,377,308,Yes
CUST4082,56,55887,47807,309,229,Yes
CUST4083,57,39917,34171,313,312,No
CUST4084,30,122119,29072,649,282,Yes
CUST4085,47,44632,5760,372,275,Yes
CUST4086,24,33994,12864,459,91,No
CUST4087,26,37241,12643,771,318,No
CUST4088,37,44215,10415,638,43,Yes
CUST4089,18,23433,12998,408,168,Yes
CUST4090,43,119935,37061,424,173,No
CUST4091,39,149231,47035,357,258,No
CUST4092,71,100213,48829,442,308,No
CUST4093,57,100864,38406,504,80,No
CUST4094,42,54978,19741,383,257,Yes
CUST4095,69,99377,6509,490,65,Yes
CUST4096,73,94323,43459,393,152,Yes
CUST4097,39,100263,42550,393,242,No
CUST4098,46,50266,42527,303,360,Yes
CUST4099,39,98166,36424,743,82,Yes
CUST4100,45,50432,22938,538,141,No
CUST4101,70,50266,11196,515,204,Yes
CUST4102,70,110095,43854,351,131,Yes
CUST4103,73,23418,16868,381,30,No
CUST4104,59,67089,30163,696,57,No
CUST4105,56,30417,36731,628,318,No
CUST4106,26,110196,47244,842,288,No
CUST4107,37,122213,33420,497,207,No
CUST4108,38,82469,24553,787,141,No
CUST4109,56,37575,42448,502,101,No
CUST4110,62,85840,13207,807,149,Yes
CUST4111,30,130905,11516,490,79,Yes
CUST4112,48,99260,26314,780,116,No
CUST4113,38,81441,9161,594,297,No
CUST4114,29,113325,40226,362,344,No
CUST4115,43,105140,17116,753,127,No
CUST4116,38,69015,31563,489,315,No
CUST4117,36,44114,6294,819,242,Yes
CUST4118,65,131690,30807,306,95,Yes
CUST4119,62,70785,41441,381,278,Yes
CUST4120,58,84414,40154,480,132,Yes
CUST4121,49,82108,39739,502,133,Yes
CUST4122,54,38024,37018,569,302,No
CUST4123,68,41467,9189,447,64,No
CUST4124,33,45330,39006,493,89,No
CUST4125,38,49658,43320,426,69,Yes
CUST4126,42,24224,40322,377,342,No
CUST4127,35,73554,47709,492,349,No
CUST4128,70,120209,13132,491,293,No
CUST4129,68,146984,18596,629,267,No
CUST4130,43,21967,48160,533,27,No
CUST4131,41,141298,12689,466,212,Yes
CUST4132,25,55370,16840,704,92,Yes
CUST4133,54,144544,44262,603,302,No
CUST4134,30,74138,16792,722,119,Yes
CUST4135,55,49170,5348,818,100,Yes
CUST4136,52,117303,41354,592,276,No
CUST4137,29,107993,34309,523,275,No
CUST4138,61,149531,25597,736,37,Yes
CUST4139,67,46585,13063,556,307,No
CUST4140,53,119323,7565,653,297,No
CUST4141,19,46812,13442,546,120,No
CUST4142,64,28668,42688,843,97,Yes
CUST4143,47,43209,18515,307,86,Yes
CUST4144,63,141517,47771,557,74,No
CUST4145,31,145134,15565,588,34,Yes
CUST4146,46,149188,10755,465,71,No
CUST4147,69,77577,41863,366,19,Yes
CUST4148,36,133656,21827,363,106,No
CUST4149,71,100879,7294,364,129,No
CUST4150,62,84217,10545,805,101,Yes
CUST4151,22,110159,13173,652,13,No
CUST4152,70,62584,38170,361,20,Yes
CUST4153,72,133609,24567,740,44,No
CUST4154,68,79971,28826,381,279,No
CUST4155,68,136337,40679,756,209,Yes
CUST4156,44,52346,16246,312,248,No
CUST4157,61,76040,32725,390,234,No
CUST4158,49,73066,48133,626,206,Yes
CUST4159,26,121740,5005,670,70,Yes
CUST4160,58,25482,21275,367,35,Yes
CUST4161,37,99682,24700,568,27,No
CUST4162,33,116381,8025,626,272,Yes
CUST4163,34,128046,39042,761,335,No
CUST4164,60,69856,24228,666,317,No
CUST4165,27,114398,48198,791,355,Yes
CUST4166,63,61012,40002,679,297,Yes
CUST4167,45,71662,34158,811,358,No
CUST4168,68,100151,14165,607,258,Yes
CUST4169,42,143094,42818,800,209,Yes
CUST4170,22,117316,37141,620,74,Yes
CUST4171,46,94964,25508,494,17,No
CUST4172,56,97831,39253,533,292,Yes
CUST4173,48,90275,28076,474,54,Yes
CUST4174,55,88843,44726,343,163,No
CUST4175,43,104068,40272,661,108,No
CUST4176,52,134790,38462,719,202,Yes
CUST4177,50,112289,18752,776,208,No
CUST4178,73,123143,11488,772,59,No
CUST4179,62,25047,48425,632,159,Yes
CUST4180,44,88242,7931,712,43,No
CUST4181,52,34328,20538,774,132,No
CUST4182,20,79193,7407,775,295,Yes
CUST4183,68,79886,17325,763,160,No
CUST4184,41,128397,14284,456,175,Yes
CUST4185,62,135050,24641,445,344,Yes
CUST4186,75,25559,19104,694,136,No
CUST4187,69,135052,13795,729,340,No
CUST4188,52,52207,44462,325,55,Yes
CUST4189,56,87987,41180,442,313,Yes
CUST4190,58,90499,19158,624,273,Yes
CUST4191,23,71853,43783,690,36,No
CUST4192,24,148952,28531,452,259,No
CUST4193,67,116360,23179,709,153,No
CUST4194,33,25144,13420,674,227,No
CUST4195,60,93098,45783,314,293,Yes
CUST4196,60,70777,32657,744,340,No
CUST4197,40,87649,9873,476,82,No
CUST4198,28,120291,41034,454,111,No
CUST4199,59,102660,21709,488,173,Yes
CUST4200,57,146168,22083,522,170,Yes
CUST4201,20,26461,30020,397,221,No
CUST4202,54,44884,47583,316,313,No
CUST4203,59,58165,15703,700,173,Yes
CUST4204,61,77613,31218,783,358,No
CUST4205,59,72171,34888,453,62,No
CUST4206,43,135919,10456,577,29,Yes
CUST4207,66,59918,21657,645,13,Yes
CUST4208,39,121407,49336,502,113,No
CUST4209,68,128477,32875,322,20,No
CUST4210,45,57475,14387,809,246,No
CUST4211,24,80469,40121,701,218,No
CUST4212,18,41821,18353,462,105,Yes
CUST4213,24,75372,9624,610,13,No
CUST4214,34,58590,46259,584,201,No
CUST4215,32,100364,22655,533,154,No
CUST4216,50,140459,46492,494,180,Yes
CUST4217,65,27149,47308,798,313,Yes
CUST4218,51,110433,17624,811,206,Yes
CUST4219,53,87760,29388,743,236,No
CUST4220,55,138446,41938,745,50,No
CUST4221,62,38643,48077,463,181,No
CUST4222,54,80762,47452,799,22,No
CUST4223,32,128775,38516,361,35,No
CUST4224,46,104685,44645,661,235,Yes
CUST4225,41,79204,15750,408,233,No
CUST4226,43,31854,32504,368,354,No
CUST4227,47,114718,15059,631,211,Yes
CUST4228,67,85622,25732,788,228,Yes
CUST4229,61,34833,33418,596,149,Yes
CUST4230,55,43562,29834,444,59,No
CUST4231,62,122069,6698,540,49,No
CUST4232,50,96735,44558,831,18,Yes
CUST4233,27,142924,21220,806,343,No
CUST4234,40,137221,10080,521,213,Yes
CUST4235,19,111241,22702,726,201,Yes
CUST4236,48,91618,13167,802,165,Yes
CUST4237,24,37734,39830,313,56,Yes
CUST4238,36,71520,12208,615,58,Yes
CUST4239,44,74206,49825,462,127,Yes
CUST4240,23,62396,40937,646,156,No
CUST4241,25,79098,31658,618,12,No
CUST4242,71,23265,9322,739,240,No
CUST4243,64,43445,26584,424,289,Yes
CUST4244,27,79464,46954,432,177,Yes
CUST4245,40,97373,10831,842,63,Yes
CUST4246,37,137521,28777,588,216,Yes
CUST4247,39,113406,26857,649,326,No
CUST4248,47,137413,22907,682,314,Yes
CUST4249,68,46467,14589,431,149,Yes
CUST4250,31,135677,19795,678,328,Yes
CUST4251,51,79596,22933,784,252,No
CUST4252,48,31820,5646,364,33,No
CUST4253,40,52778,11419,318,279,No
CUST4254,48,62477,29717,757,326,Yes
CUST4255,24,110664,19563,678,19,Yes
CUST4256,46,105010,29814,727,200,Yes
CUST4257,64,138903,11881,552,299,No
CUST4258,62,113253,13093,514,111,Yes
CUST4259,46,124397,16516,634,232,Yes
CUST4260,38,41495,39503,539,226,No
CUST4261,22,114158,25090,620,292,No
CUST4262,37,116110,43589,787,115,No
CUST4263,20,36193,37087,587,162,Yes
CUST4264,69,31952,11261,648,295,No
CUST4265,63,34963,39665,639,84,Yes
CUST4266,25,112566,27865,499,205,No
CUST4267,19,78903,42496,430,285,No
CUST4268,72,103109,23480,629,302,Yes
CUST4269,39,67571,41145,534,301,Yes
CUST4270,59,31181,22763,542,330,Yes
CUST4271,24,88657,44810,555,219,No
CUST4272,61,112704,11492,800,93,Yes
CUST4273,69,70343,8143,781,210,Yes
CUST4274,28,115272,16190,319,322,Yes
CUST4275,65,123686,25840,620,247,Yes
CUST4276,33,147820,30530,823,19,Yes
CUST4277,51,87065,16840,397,282,Yes
CUST4278,29,100225,27621,693,131,Yes
CUST4279,53,144486,49421,451,288,No
CUST4280,28,40958,39844,629,233,Yes
CUST4281,39,69634,41154,383,297,Yes
CUST4282,53,92134,43968,841,296,No
CUST4283,45,69886,31388,802,278,Yes
CUST4284,47,25754,36251,773,337,Yes
CUST4285,32,120697,43817,572,301,Yes
CUST4286,69,42398,13360,368,72,No
CUST4287,43,139570,21977,760,253,No
CUST4288,58,63934,5622,698,282,Yes
CUST4289,29,94120,50000,497,350,Yes
CUST4290,29,134203,38657,582,340,No
CUST4291,58,106445,15190,446,260,No
CUST4292,60,133072,48094,672,326,Yes
CUST4293,45,39672,13281,360,49,Yes
CUST4294,43,41249,14350,785,198,Yes
CUST4295,19,133877,29825,552,27,No
CUST4296,65,38953,42195,528,201,No
CUST4297,57,43444,22522,303,314,No
CUST4298,74,120814,8464,635,231,Yes
CUST4299,30,113329,46890,664,104,No
CUST4300,46,26725,29258,794,197,No
CUST4301,55,74995,21325,449,244,No
CUST4302,45,60378,49447,579,51,Yes
CUST4303,42,60569,44891,627,303,No
CUST4304,18,115703,32410,796,244,Yes
CUST4305,63,120745,35001,621,205,No
CUST4306,31,145955,16999,849,23,No
CUST4307,31,78491,33767,504,316,No
CUST4308,35,57851,28199,492,133,Yes
CUST4309,66,102110,35714,423,76,Yes
CUST4310,63,43684,37914,602,23,Yes
CUST4311,69,35408,23797,362,56,Yes
CUST4312,68,137773,23076,499,79,Yes
CUST4313,22,37245,33034,836,232,Yes
CUST4314,54,145885,39117,816,195,No
CUST4315,24,46588,19992,589,244,No
CUST4316,69,20463,25000,554,335,Yes
CUST4317,73,101600,46656,685,279,Yes
CUST4318,52,120321,10697,733,307,Yes
CUST4319,29,53175,25031,311,298,Yes
CUST4320,41,21600,31641,605,107,No
CUST4321,38,80115,25495,567,206,Yes
CUST4322,30,85225,10907,509,19,Yes
CUST4323,47,132120,46594,447,166,No
CUST4324,25,85358,10208,603,52,No
CUST4325,34,91237,10026,325,295,No
CUST4326,60,125834,20731,329,14,No
CUST4327,73,20753,11136,731,304,Yes
CUST4328,49,99689,15820,380,200,Yes
CUST4329,51,135697,42703,677,83,Yes
CUST4330,58,84679,8762,776,49,No
CUST4331,38,51179,10543,451,248,Yes
CUST4332,56,48426,23733,757,196,No
CUST4333,42,97183,41317,691,183,No
CUST4334,57,106438,37299,460,273,No
CUST4335,43,82352,5700,754,172,No
CUST4336,55,79472,32786,621,72,Yes
CUST4337,25,73759,49370,410,247,No
CUST4338,40,77917,38337,580,261,Yes
CUST4339,40,30407,13940,766,245,Yes
CUST4340,72,98802,36434,582,160,No
CUST4341,47,98656,37624,502,58,Yes
CUST4342,57,20861,38751,764,355,Yes
CUST4343,29,52075,49900,591,82,No
CUST4344,70,135627,49353,466,261,Yes
CUST4345,61,91741,39891,431,163,No
CUST4346,63,56452,13171,630,209,No
CUST4347,69,101233,31572,317,320,Yes
CUST4348,37,102396,5910,426,106,No
CUST4349,57,93079,45388,353,50,Yes
CUST4350,55,127494,17463,634,61,No
CUST4351,23,128167,5477,788,289,Yes
CUST4352,61,47215,32851,677,356,Yes
CUST4353,26,26411,40017,445,342,No
CUST4354,38,44227,27613,622,294,No
CUST4355,25,39432,21005,684,86,Yes
CUST4356,33,27217,48330,326,155,Yes
CUST4357,37,105626,39610,744,59,No
CUST4358,25,65746,49831,631,323,No
CUST4359,29,24813,44924,705,315,Yes
CUST4360,41,39054,7775,482,218,No
CUST4361,62,131913,44804,634,82,No
CUST4362,27,24250,34402,335,235,No
CUST4363,50,107424,16044,589,148,Yes
CUST4364,42,95771,49205,631,102,No
CUST4365,44,129840,39309,340,95,No
CUST4366,56,99073,19750,823,84,No
CUST4367,26,59117,16456,357,320,Yes
CUST4368,54,63399,9923,435,256,No
CUST4369,42,140636,29055,808,183,Yes
CUST4370,45,31495,13737,365,274,No
CUST4371,29,26426,38664,369,312,Yes
CUST4372,49,34272,28153,443,50,Yes
CUST4373,58,74651,8336,455,242,Yes
CUST4374,52,43363,32703,404,39,Yes
CUST4375,62,41146,37473,835,147,No
CUST4376,59,108092,29844,467,199,Yes
CUST4377,29,57274,16172,540,148,No
CUST4378,53,100096,29463,394,79,No
CUST4379,28,106628,12420,668,65,No
CUST4380,49,110638,27148,665,295,No
CUST4381,36,111730,49503,646,189,Yes
CUST4382,26,97983,21368,383,360,No
CUST4383,29,95010,40331,722,162,No
CUST4384,38,123193,12724,651,202,No
CUST4385,71,93685,24009,371,260,No
CUST4386,46,43254,24606,804,35,No
CUST4387,57,146653,36662,710,175,Yes
CUST4388,21,79682,24237,363,234,Yes
CUST4389,73,118216,22350,837,270,Yes
CUST4390,40,95886,18963,726,76,No
CUST4391,18,67210,5146,705,13,No
CUST4392,49,142090,46364,458,307,Yes
CUST4393,26,24697,42279,391,84,No
CUST4394,30,32206,30796,512,76,No
CUST4395,70,120730,19251,759,199,Yes
CUST4396,42,59229,24976,462,266,No
CUST4397,53,62312,47137,418,12,No
CUST4398,50,68309,38785,567,306,Yes
CUST4399,59,137641,7321,532,21,No
CUST4400,49,69668,35346,545,37,Yes
CUST4401,44,127513,45484,357,44,Yes
CUST4402,61,28869,36999,324,335,No
CUST4403,49,119410,8768,353,216,No
CUST4404,44,76010,28314,530,124,No
CUST4405,63,130534,5386,790,187,Yes
CUST4406,71,92151,45339,343,221,Yes
CUST4407,46,28509,35169,343,152,Yes
CUST4408,49,58382,26531,524,39,Yes
CUST4409,28,81710,24552,538,247,No
CUST4410,23,37635,28192,456,99,No
CUST4411,54,35993,12023,440,120,Yes
CUST4412,19,111045,5337,812,81,Yes
CUST4413,68,132644,27919,627,154,Yes
CUST4414,66,55968,17200,630,252,Yes
CUST4415,32,63150,31349,696,102,Yes
CUST4416,36,89081,28234,705,269,Yes
CUST4417,20,74232,5580,319,95,No
CUST4418,35,88766,11641,822,298,No
CUST4419,32,47504,33233,596,324,No
CUST4420,52,111203,37246,804,179,Yes
CUST4421,36,47400,17946,324,155,No
CUST4422,28,100223,10553,724,14,Yes
CUST4423,67,27626,39674,369,41,Yes
CUST4424,47,34326,38706,341,57,Yes
CUST4425,54,94890,15073,504,260,Yes
CUST4426,65,115646,31916,336,278,No
CUST4427,67,148365,13116,513,345,No
CUST4428,67,102441,36943,535,276,Yes
CUST4429,49,89330,5452,803,105,Yes
CUST4430,53,149392,15199,307,94,Yes
CUST4431,50,31491,48033,657,146,No
CUST4432,25,83394,21392,382,243,No
CUST4433,54,114905,19817,676,135,No
CUST4434,25,110263,35847,821,58,Yes
CUST4435,35,99269,30910,468,81,Yes
CUST4436,67,142407,29530,706,226,No
CUST4437,52,123308,24613,517,49,No
CUST4438,70,149273,28887,455,211,No
CUST4439,41,112642,33071,849,289,No
CUST4440,52,57642,16939,307,203,Yes
CUST4441,70,75974,40155,588,15,Yes
CUST4442,66,99802,22660,572,258,Yes
CUST4443,20,131122,12123,683,45,Yes
CUST4444,66,61482,33742,823,42,No
CUST4445,64,54034,48009,697,191,No
CUST4446,46,88864,33793,463,299,Yes
CUST4447,52,95385,15605,506,340,No
CUST4448,31,101689,14166,562,42,No
CUST4449,45,66380,28182,642,58,Yes
CUST4450,24,141517,33440,500,71,No
CUST4451,65,37001,5380,634,306,Yes
CUST4452,71,100516,28542,566,202,No
CUST4453,59,93745,18006,702,12,Yes
CUST4454,66,85063,12252,422,324,Yes
CUST4455,33,88118,17423,592,103,No
CUST4456,37,115575,23671,762,249,No
CUST4457,73,102818,7638,329,67,No
CUST4458,20,85239,13760,756,348,No
CUST4459,46,84553,30856,824,56,No
CUST4460,34,125903,32594,715,173,No
CUST4461,40,43580,26706,509,107,No
CUST4462,73,135823,7071,489,230,Yes
CUST4463,70,99876,15506,415,53,No
CUST4464,23,50503,48660,342,34,No
CUST4465,46,112875,18041,696,197,No
CUST4466,73,58074,36411,409,128,No
CUST4467,25,148353,48597,510,237,No
CUST4468,67,45369,22419,504,39,Yes
CUST4469,69,20207,12785,605,303,Yes
CUST4470,33,35493,32596,519,81,Yes
CUST4471,31,23143,37051,610,114,No
CUST4472,69,80933,41052,669,34,Yes
CUST4473,65,101980,37477,774,28,Yes
CUST4474,55,124429,49678,355,248,No
CUST4475,62,35456,13351,535,48,Yes
CUST4476,40,116661,26291,558,232,Yes
CUST4477,73,131158,31206,522,315,Yes
CUST4478,63,47175,37889,823,172,Yes
CUST4479,57,124800,30483,324,360,No
CUST4480,58,100649,13612,617,19,Yes
CUST4481,45,74346,12191,312,14,No
CUST4482,28,74269,12069,521,259,No
CUST4483,57,25962,6386,485,143,Yes
CUST4484,26,63750,13265,641,346,Yes
CUST4485,68,65829,15193,511,56,Yes
CUST4486,31,93454,27552,811,270,No
CUST4487,70,125649,37768,697,305,No
CUST4488,31,103558,5894,635,171,No
CUST4489,69,47831,49855,768,299,No
CUST4490,21,21480,20499,700,179,No
CUST4491,54,103967,8410,469,162,No
CUST4492,40,46370,49453,803,128,No
CUST4493,52,110441,27422,791,342,No
CUST4494,35,56913,33158,592,84,No
CUST4495,56,53347,44130,554,302,No
CUST4496,52,123572,5526,379,279,No
CUST4497,28,28891,33464,409,251,No
CUST4498,38,60340,36469,300,223,No
CUST4499,63,59358,23970,331,315,No
CUST4500,36,86412,23495,351,296,No
CUST4501,36,92088,36845,311,305,Yes
CUST4502,54,62457,10414,580,121,Yes
CUST4503,35,120536,33111,300,223,No
CUST4504,72,20803,21236,610,188,No
CUST4505,50,34920,45475,755,79,No
CUST4506,75,109893,14993,690,316,No
CUST4507,61,63684,38504,463,143,Yes
CUST4508,70,64742,17246,399,154,Yes
CUST4509,24,71910,21349,354,253,Yes
CUST4510,26,114948,23424,676,71,No
CUST4511,66,94569,12537,520,223,No
CUST4512,68,100739,22270,495,57,No
CUST4513,44,145843,21210,733,331,No
CUST4514,21,23816,48668,681,275,Yes
CUST4515,35,129057,33125,377,84,No
CUST4516,73,43020,18003,586,254,Yes
CUST4517,59,45430,36057,727,115,No
CUST4518,26,63321,11754,322,171,Yes
CUST4519,62,129291,37920,604,287,No
CUST4520,73,64294,45049,335,54,No
CUST4521,26,140885,16874,422,121,No
CUST4522,33,108142,17364,609,48,No
CUST4523,27,82797,43744,445,30,No
CUST4524,63,140083,46216,569,144,Yes
CUST4525,38,82193,46581,767,182,Yes
CUST4526,71,124497,14746,509,35,Yes
CUST4527,33,24660,20032,423,90,No
CUST4528,66,104626,12894,331,192,No
CUST4529,71,37793,13670,787,299,No
CUST4530,61,83110,31298,478,351,Yes
CUST4531,43,40366,7514,314,324,No
CUST4532,49,102208,22947,415,218,No
CUST4533,27,80374,17594,388,125,Yes
CUST4534,54,136923,14581,540,105,Yes
CUST4535,58,133406,32938,766,47,Yes
CUST4536,35,90381,6157,579,251,Yes
CUST4537,58,137431,45400,576,163,No
CUST4538,44,63923,18083,323,121,No
CUST4539,42,80616,10959,791,196,Yes
CUST4540,46,122759,8339,364,236,Yes
CUST4541,22,126714,29926,456,143,No
CUST4542,58,74257,31692,520,280,No
CUST4543,68,141607,39404,366,135,Yes
CUST4544,74,117332,25083,707,184,Yes
CUST4545,67,27342,46504,686,89,No
CUST4546,23,129458,20166,330,227,Yes
CUST4547,43,88298,19534,338,283,Yes
CUST4548,50,59235,27031,809,42,No
CUST4549,65,94048,32923,742,219,Yes
CUST4550,35,115022,36404,776,151,Yes
CUST4551,62,108892,9020,722,291,No
CUST4552,74,61353,38414,479,234,No
CUST4553,41,92768,32988,313,31,Yes
CUST4554,47,90239,47196,345,231,Yes
CUST4555,49,22453,8385,364,241,No
CUST4556,38,47297,24941,587,111,Yes
CUST4557,55,95680,12212,588,313,Yes
CUST4558,18,109848,22645,790,292,Yes
CUST4559,73,63479,28827,507,124,No
CUST4560,67,124796,23386,573,140,Yes
CUST4561,72,140086,28004,324,165,Yes
CUST4562,64,136395,32398,578,289,Yes
CUST4563,23,124304,21185,492,269,No
CUST4564,64,66346,25961,540,111,Yes
CUST4565,47,28678,8116,758,292,Yes
CUST4566,58,147089,16911,301,167,No
CUST4567,60,39569,7679,345,102,Yes
CUST4568,62,56760,5035,745,174,No
CUST4569,40,130197,8416,800,128,Yes
CUST4570,72,24085,48281,537,207,No
CUST4571,22,64453,26078,348,334,No
CUST4572,68,148924,18892,593,164,No
CUST4573,52,69183,23698,672,219,Yes
CUST4574,43,102118,35936,390,82,No
CUST4575,31,90028,23360,676,288,No
CUST4576,45,130415,44749,767,36,Yes
CUST4577,70,41753,11603,783,181,No
CUST4578,31,94839,33239,467,183,Yes
CUST4579,49,99388,17113,682,39,Yes
CUST4580,35,71061,21532,680,240,No
CUST4581,38,44560,37196,449,239,No
CUST4582,71,98012,28827,628,153,No
CUST4583,36,35315,26907,655,37,Yes
CUST4584,39,133324,24946,716,213,No
CUST4585,53,122543,12309,478,196,No
CUST4586,54,118505,11349,711,241,Yes
CUST4587,26,60407,48840,681,329,No
CUST4588,54,112440,5895,778,183,Yes
CUST4589,72,132436,49758,655,192,No
CUST4590,49,61222,41160,599,52,No
CUST4591,68,113040,13539,451,198,No
CUST4592,39,24145,26706,806,215,No
CUST4593,75,55585,28630,717,93,Yes
CUST4594,61,74246,28683,668,117,No
CUST4595,66,31376,43594,742,301,No
CUST4596,21,85149,39659,388,105,Yes
CUST4597,20,134956,44630,559,16,No
CUST4598,24,51148,29352,440,316,Yes
CUST4599,58,68704,20614,640,29,No
CUST4600,68,79232,47614,667,288,Yes
CUST4601,71,128718,23084,777,182,Yes
CUST4602,47,144613,18764,761,178,No
CUST4603,19,59666,43294,468,66,Yes
CUST4604,25,48329,30169,343,33,Yes
CUST4605,72,88825,10716,651,264,No
CUST4606,28,59625,11970,818,334,No
CUST4607,46,42939,13551,448,170,Yes
CUST4608,47,34710,46258,649,26,Yes
CUST4609,18,69049,44441,463,353,Yes
CUST4610,45,122884,12887,442,319,Yes
CUST4611,30,24901,7689,510,64,No
CUST4612,62,121946,43440,705,131,Yes
CUST4613,26,46489,47883,383,63,No
CUST4614,74,139715,17480,729,54,No
CUST4615,59,32137,17643,414,63,Yes
CUST4616,37,78166,34213,813,248,No
CUST4617,28,86321,11464,342,271,Yes
CUST4618,73,23268,9907,832,210,No
CUST4619,74,124729,40820,406,60,Yes
CUST4620,35,83263,45567,304,319,Yes
CUST4621,23,138614,27472,560,21,Yes
CUST4622,59,85543,24757,468,84,Yes
CUST4623,41,40195,36077,532,180,No
CUST4624,34,44931,18238,642,163,No
CUST4625,23,64579,39967,800,239,No
CUST4626,41,141062,15071,419,211,No
CUST4627,60,83369,7871,633,39,No
CUST4628,75,116002,13377,682,102,No
CUST4629,59,134541,17563,704,98,No
CUST4630,28,88632,32407,835,336,No
CUST4631,21,60679,41077,702,24,Yes
CUST4632,43,121650,21549,524,219,No
CUST4633,58,62904,41722,659,329,Yes
CUST4634,37,38781,27763,717,201,No
CUST4635,64,120857,28986,408,131,No
CUST4636,62,134268,34391,531,173,Yes
CUST4637,66,32878,46278,764,149,Yes
CUST4638,32,127759,12695,459,54,Yes
CUST4639,45,148748,33581,492,102,Yes
CUST4640,59,142948,9437,300,12,No
CUST4641,23,87652,36642,816,54,No
CUST4642,63,108698,32459,410,353,No
CUST4643,24,37395,39325,807,81,Yes
